month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
2,15,4,0,0.0,0.0,0.0,0.31626666,0.0,0.0,0.0,260.1875
2,16,4,0,0.0,0.0,0.0,0.13603333,0.0,0.0,0.0,156.05833
2,17,4,0,0.0,0.0,0.0,0.2671167,0.0,0.0,0.0,2.5791667
2,18,4,0,0.0,0.0,0.0,2.2651167,0.0,0.0,0.0,0.0
2,19,4,0,0.0,0.0,0.0,2.1033666,0.0,0.0,0.0,0.0
2,20,4,0,0.0,0.0,0.0,0.84356666,0.0,0.0,0.0,0.0
2,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,5,0,0.0,0.0,0.0,0.58405,0.0,0.0,0.0,0.0
2,5,5,0,0.0,0.0,0.0,0.62368333,0.0,0.0,0.0,0.0
2,6,5,0,0.0,0.0,0.0,1.80175,0.0,0.0,0.0,0.0
2,7,5,0,0.0,0.0,0.0,0.55203336,0.0,0.0,0.0,0.0
2,8,5,0,0.0,0.0,0.0,1.1634667,0.0,0.0,0.0,278.87918
2,9,5,0,0.0,0.0,0.0,1.2381166,0.0,0.0,0.0,304.35416
2,10,5,0,0.0,0.0,0.0,1.00545,0.0,0.0,0.0,226.3625
2,11,5,0,0.0,0.0,0.0,1.19865,0.0,0.0,0.0,219.6
2,12,5,0,0.0,0.0,0.0,0.9203667,0.0,0.0,0.0,221.29167
2,13,5,0,0.0,0.0,0.0,0.97345,0.0,0.0,0.0,215.9375
2,14,5,0,0.0,0.0,0.0,0.5568667,0.0,0.0,0.0,203.7375
2,15,5,0,0.0,0.0,0.0,0.84235,0.0,0.0,0.0,157.82916
2,16,5,0,0.0,0.0,0.0,0.6109834,0.0,0.0,0.0,23.195833
2,17,5,0,0.0,0.0,0.0,0.7471334,0.0,0.0,0.0,0.0
2,18,5,0,0.0,0.0,0.0,2.3425834,0.0,0.0,0.0,0.0
2,19,5,0,0.0,0.0,0.0,1.9659834,0.0,0.0,0.0,0.0
2,20,5,0,0.0,0.0,0.0,1.02365,0.0,0.0,0.0,0.0
2,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,6,0,0.0,0.0,0.0,0.55616665,0.0,0.0,0.0,0.0
2,5,6,0,0.0,0.0,0.0,0.59833336,0.0,0.0,0.0,0.0
2,6,6,0,0.0,0.0,0.0,0.76163334,0.0,0.0,0.0,0.0
2,7,6,0,0.0,0.0,0.0,1.1375834,0.0,0.0,0.0,8.325
2,8,6,0,0.0,0.0,0.0,1.61525,0.0,0.0,0.0,39.583332
2,9,6,0,0.0,0.0,0.0,1.2009333,0.0,0.0,0.0,201.26875
2,10,6,0,0.0,0.0,0.0,1.3934,0.0,0.0,0.0,430.20416
2,11,6,0,0.0,0.0,0.0,2.1928833,0.0,0.0,0.0,470.40833
2,12,6,0,0.0,0.0,0.0,1.5186,0.0,0.0,0.0,210.49583
2,13,6,0,0.0,0.0,0.0,2.5681,0.0,0.0,0.0,406.93332
2,14,6,0,0.0,0.0,0.0,2.8118668,0.0,0.0,0.0,520.68335
2,15,6,0,0.0,0.0,0.0,2.3414834,0.0,0.0,0.0,446.9375
2,16,6,0,0.0,0.0,0.0,1.2118334,0.0,0.0,0.0,212.57083
2,17,6,0,0.0,0.0,0.0,0.51475,0.0,0.0,0.0,7.3166666
2,18,6,0,0.0,0.0,0.0,0.6308,0.0,0.0,0.0,0.0
2,19,6,0,0.0,0.0,0.0,0.8757667,0.0,0.0,0.0,0.0
2,20,6,0,0.0,0.0,0.0,0.80076665,0.0,0.0,0.0,0.0
2,21,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,7,0,0.0,0.0,0.0,0.4942,0.0,0.0,0.0,0.0
2,5,7,0,0.0,0.0,0.0,0.5014167,0.0,0.0,0.0,0.0
2,6,7,0,0.0,0.0,0.0,0.47823334,0.0,0.0,0.0,0.0
2,7,7,0,0.0,0.0,0.0,0.75185,0.0,0.0,0.0,147.44167
2,8,7,0,0.0,0.0,0.0,1.0183333,0.0,0.0,0.0,330.05832
2,9,7,0,0.0,0.0,0.0,2.4871833,0.0,0.0,0.0,621.0917
2,10,7,0,0.0,0.0,0.0,2.5816333,0.0,0.0,0.0,801.76666
2,11,7,0,0.0,0.0,0.0,4.07335,0.0,0.0,0.0,864.4167
2,12,7,0,0.0,0.0,0.0,1.23035,0.0,0.0,0.0,863.45416
2,13,7,0,0.0,0.0,0.0,3.8516834,0.0,0.0,0.0,796.7375
2,14,7,0,0.0,0.0,0.0,1.3169333,0.0,0.0,0.0,664.20416
2,15,7,0,0.0,0.0,0.0,0.34823337,0.0,0.0,0.0,468.46667
2,16,7,0,0.0,0.0,0.0,0.5362667,0.0,0.0,0.0,218.2625
2,17,7,0,0.0,0.0,0.0,0.5632,0.0,0.0,0.0,17.116667
2,18,7,0,0.0,0.0,0.0,0.94125,0.0,0.0,0.0,0.0
2,19,7,0,0.0,0.0,0.0,1.9211667,0.0,0.0,0.0,0.0
2,20,7,0,0.0,0.0,0.0,1.0958,0.0,0.0,0.0,0.0
2,21,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,1,0,0.0,0.0,0.0,0.56166667,0.0,0.0,0.0,0.0
2,5,1,0,0.0,0.0,0.0,0.46968332,0.0,0.0,0.0,0.0
2,6,1,0,0.0,0.0,0.0,0.34218332,0.0,0.0,0.0,0.0
2,7,1,0,0.0,0.0,0.0,1.8942,0.0,0.0,0.0,184.98334
2,8,1,0,0.0,0.0,0.0,1.9331666,0.0,0.0,0.0,443.96667
2,9,1,0,0.0,0.0,0.0,2.83885,0.0,0.0,0.0,645.12915
2,10,1,0,0.0,0.0,0.0,2.9630167,0.0,0.0,0.0,778.42914
2,11,1,0,0.0,0.0,0.0,2.2482333,0.0,0.0,0.0,834.99585
2,12,1,0,0.0,0.0,0.0,0.5326667,0.0,0.0,0.0,825.88336
2,13,1,0,0.0,0.0,0.0,0.49718332,0.0,0.0,0.0,601.06665
2,14,1,0,0.0,0.0,0.0,1.4394333,0.0,0.0,0.0,627.1583
2,15,1,0,0.0,0.0,0.0,0.49683335,0.0,0.0,0.0,459.27084
2,16,1,0,0.0,0.0,0.0,0.16758335,0.0,0.0,0.0,118.645836
2,17,1,0,0.0,0.0,0.0,0.14808336,0.0,0.0,0.0,8.1125
2,18,1,0,0.0,0.0,0.0,0.09825004,0.0,0.0,0.0,0.0
2,19,1,0,0.0,0.0,0.0,0.34075,0.0,0.0,0.0,0.0
2,20,1,0,0.0,0.0,0.0,0.6746167,0.0,0.0,0.0,0.0
2,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,0,0.0,0.0,0.0,0.5911833,0.0,0.0,0.0,0.0
2,5,2,0,0.0,0.0,0.0,0.77925,0.0,0.0,0.0,0.0
2,6,2,0,0.0,0.0,0.0,0.6896,0.0,0.0,0.0,0.0
2,7,2,0,0.0,0.0,0.0,0.41855,0.0,0.0,0.0,52.441666
2,8,2,0,0.0,0.0,0.0,0.80266666,0.0,0.0,0.0,224.37083
2,9,2,0,0.0,0.0,0.0,2.2883666,0.0,0.0,0.0,736.0208
2,10,2,0,0.0,0.0,0.0,2.1039,0.0,0.0,0.0,811.2708
2,11,2,0,0.0,0.0,0.0,0.71475,0.0,0.0,0.0,838.575
2,12,2,0,0.0,0.0,0.0,1.87865,0.0,0.0,0.0,840.075
2,13,2,0,0.0,0.0,0.0,1.3121,0.0,0.0,0.0,783.89166
2,14,2,0,0.0,0.0,0.0,0.4719,0.0,0.0,0.0,665.37085
2,15,2,0,0.0,0.0,0.0,0.48855004,0.0,0.0,0.0,473.52917
2,16,2,0,0.0,0.0,0.0,0.13728335,0.0,0.0,0.0,222.075
2,17,2,0,0.0,0.0,0.0,0.1474,0.0,0.0,0.0,18.558332
2,18,2,0,0.0,0.0,0.0,0.2682139,0.0,0.0,0.0,0.38333333
2,19,2,0,0.0,0.0,0.0,0.87465,0.0,0.0,0.0,0.0
2,20,2,0,0.0,0.0,0.0,1.8664666,0.0,0.0,0.0,0.0
2,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,3,0,0.0,0.0,0.0,0.94511664,0.0,0.0,0.0,0.0
2,5,3,0,0.0,0.0,0.0,1.4593667,0.0,0.0,0.0,0.0
2,6,3,0,0.0,0.0,0.0,0.98055,0.0,0.0,0.0,0.0
2,7,3,0,0.0,0.0,0.0,0.85176665,0.0,0.0,0.0,202.92084
2,8,3,0,0.0,0.0,0.0,1.97495,0.0,0.0,0.0,472.925
2,9,3,0,0.0,0.0,0.0,2.6905668,0.0,0.0,0.0,659.80414
2,10,3,0,0.0,0.0,0.0,1.56185,0.0,0.0,0.0,789.4375
2,11,3,0,0.0,0.0,0.0,0.47068334,0.0,0.0,0.0,784.13336
2,12,3,0,0.0,0.0,0.0,0.27818334,0.0,0.0,0.0,820.25836
2,13,3,0,0.0,0.0,0.0,0.5131,0.0,0.0,0.0,756.8542
2,14,3,0,0.0,0.0,0.0,0.5101333,0.0,0.0,0.0,627.4042
2,15,3,0,0.0,0.0,0.0,0.34356672,0.0,0.0,0.0,453.425
2,16,3,0,0.0,0.0,0.0,0.73358333,0.0,0.0,0.0,180.9
2,17,3,0,0.0,0.0,0.0,0.34245,0.0,0.0,0.0,5.475
2,18,3,0,0.0,0.0,0.0,0.38523334,0.0,0.0,0.0,0.0
2,19,3,0,0.0,0.0,0.0,0.33990833,0.0,0.0,0.0,0.0
2,20,3,0,0.0,0.0,0.0,0.88851666,0.0,0.0,0.0,0.0
2,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,4,0,0.0,0.0,0.0,0.7686167,0.0,0.0,0.0,0.0
2,5,4,0,0.0,0.0,0.0,0.70705,0.0,0.0,0.0,0.0
2,6,4,0,0.0,0.0,0.0,0.5916167,0.0,0.0,0.0,0.0
2,7,4,0,0.0,0.0,0.0,0.83638334,0.0,0.0,0.0,190.39583
2,8,4,0,0.0,0.0,0.0,1.7435,0.0,0.0,0.0,420.7125
2,9,4,0,0.0,0.0,0.0,2.3416333,0.0,0.0,0.0,569.4708
2,10,4,0,0.0,0.0,0.0,2.2128334,0.0,0.0,0.0,774.48334
2,11,4,0,0.0,0.0,0.0,0.56796664,0.0,0.0,0.0,712.1542
2,12,4,0,0.0,0.0,0.0,0.25135002,0.0,0.0,0.0,521.9792
2,13,4,0,0.0,0.0,0.0,0.08538334,0.0,0.0,0.0,473.525
2,14,4,0,0.0,0.0,0.0,0.94888335,0.0,0.0,0.0,513.82086
2,15,4,0,0.0,0.0,0.0,0.7924,0.0,0.0,0.0,362.79584
2,16,4,0,0.0,0.0,0.0,0.7360833,0.0,0.0,0.0,140.42084
2,17,4,0,0.0,0.0,0.0,0.26650003,0.0,0.0,0.0,7.8125
2,18,4,0,0.0,0.0,0.0,0.5200167,0.0,0.0,0.0,0.0
2,19,4,0,0.0,0.0,0.0,3.3797834,0.0,0.0,0.0,0.0
2,20,4,0,0.0,0.0,0.0,2.5588,0.0,0.0,0.0,0.0
2,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,5,0,0.0,0.0,0.0,1.7386667,0.0,0.0,0.0,0.0
2,5,5,0,0.0,0.0,0.0,1.2163833,0.0,0.0,0.0,0.0
2,6,5,0,0.0,0.0,0.0,1.0758333,0.0,0.0,0.0,0.0
2,7,5,0,0.0,0.0,0.0,0.43465,0.0,0.0,0.0,75.025
2,8,5,0,0.0,0.0,0.0,0.37191668,0.0,0.0,0.0,103.90833
2,9,5,0,0.0,0.0,0.0,0.74983335,0.0,0.0,0.0,78.6875
2,10,5,0,0.0,0.0,0.0,0.46056667,0.0,0.0,0.0,98.125
2,11,5,0,0.0,0.0,0.0,0.35381666,0.0,0.0,0.0,64.60833
2,12,5,0,0.0,0.0,0.0,0.30521667,0.0,0.0,0.0,28.154167
2,13,5,0,0.0,0.0,0.0,0.31615,0.0,0.0,0.0,18.245832
2,14,5,0,0.0,0.0,0.0,0.29523334,0.0,0.0,0.0,20.0125
2,15,5,0,0.0,0.0,0.0,0.30681667,0.0,0.0,0.0,0.0
2,16,5,0,0.0,0.0,0.0,0.6109167,0.0,0.0,0.0,0.0
2,17,5,0,0.0,0.0,0.0,3.0308945,0.0,0.0,0.0,3.2333333
2,18,5,0,0.0,0.0,0.0,2.37515,0.0,0.0,0.0,0.0
2,19,5,0,0.0,0.0,0.0,4.4748,0.0,0.0,0.0,0.0
2,20,5,0,0.0,0.0,0.0,1.3714334,0.0,0.0,0.0,0.0
2,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,6,0,0.0,0.0,0.0,0.5664167,0.0,0.0,0.0,0.0
2,5,6,0,0.0,0.0,0.0,0.95031667,0.0,0.0,0.0,0.0
2,6,6,0,0.0,0.0,0.0,1.1767,0.0,0.0,0.0,0.0
2,7,6,0,0.0,0.0,0.0,1.0875833,0.0,0.0,0.0,10.191667
2,8,6,0,0.0,0.0,0.0,0.8785,0.0,0.0,0.0,104.379166
2,9,6,0,0.0,0.0,0.0,1.2755333,0.0,0.0,0.0,180.61667
2,10,6,0,0.0,0.0,0.0,1.76365,0.0,0.0,0.0,365.62918
2,11,6,0,0.0,0.0,0.0,3.2607667,0.0,0.0,0.0,574.4167
2,12,6,0,0.0,0.0,0.0,2.3916,0.0,0.0,0.0,195.6625
2,13,6,0,0.0,0.0,0.0,0.75236666,0.0,0.0,0.0,123.879166
2,14,6,0,0.0,0.0,0.0,0.91286665,0.0,0.0,0.0,214.44583
2,15,6,0,0.0,0.0,0.0,0.93336666,0.0,0.0,0.0,128.5
2,16,6,0,0.0,0.0,0.0,0.74518335,0.0,0.0,0.0,76.129166
2,17,6,0,0.0,0.0,0.0,2.0073166,0.0,0.0,0.0,1.4
2,18,6,0,0.0,0.0,0.0,2.2106,0.0,0.0,0.0,0.0
2,19,6,0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0
2,20,6,0,0.0,0.0,0.0,3.2148,0.0,0.0,0.0,0.0
2,21,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,7,0,0.0,0.0,0.0,0.47066668,0.0,0.0,0.0,0.0
2,5,7,0,0.0,0.0,0.0,0.74481666,0.0,0.0,0.0,0.0
2,6,7,0,0.0,0.0,0.0,1.8078,0.0,0.0,0.0,0.0
2,7,7,0,0.0,0.0,0.0,0.99418336,0.0,0.0,0.0,42.414585
2,8,7,0,0.0,0.0,0.0,0.35668334,0.0,0.0,0.0,61.270832
2,9,7,0,0.0,0.0,0.0,0.8203,0.0,0.0,0.0,195.61667
2,10,7,0,0.0,0.0,0.0,0.6827667,0.0,0.0,0.0,166.31667
2,11,7,0,0.0,0.0,0.0,0.5611167,0.0,0.0,0.0,143.70416
2,12,7,0,0.0,0.0,0.0,3.4151833,0.0,0.0,0.0,48.129166
2,13,7,0,0.0,0.0,0.0,0.52723336,0.0,0.0,0.0,35.825
2,14,7,0,0.0,0.0,0.0,0.34098333,0.0,0.0,0.0,17.479166
2,15,7,0,0.0,0.0,0.0,0.299625,0.0,0.0,0.0,15.652083
2,16,7,0,0.0,0.0,0.0,0.5830167,0.0,0.0,0.0,16.466667
2,17,7,0,0.0,0.0,0.0,0.65601665,0.0,0.0,0.0,0.0
2,18,7,0,0.0,0.0,0.0,1.4587667,0.0,0.0,0.0,0.0
2,19,7,0,0.0,0.0,0.0,2.69655,0.0,0.0,0.0,0.0
2,20,7,0,0.0,0.0,0.0,4.18485,0.0,0.0,0.0,0.0
2,21,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,1,0,0.0,0.0,0.0,0.50585836,0.0,0.0,0.0,0.0
2,5,1,0,0.0,0.0,0.0,0.54253334,0.0,0.0,0.0,0.0
2,6,1,0,0.0,0.0,0.0,1.5341834,0.0,0.0,0.0,0.0
2,7,1,0,0.0,0.0,0.0,3.3804834,0.0,0.0,0.0,70.80417
2,8,1,0,0.0,0.0,0.0,1.2978,0.0,0.0,0.0,123.629166
2,9,1,0,0.0,0.0,0.0,1.572,0.0,0.0,0.0,98.65833
2,10,1,0,0.0,0.0,0.0,1.9984666,0.0,0.0,0.0,370.0625
2,11,1,0,0.0,0.0,0.0,1.5111667,0.0,0.0,0.0,435.45
2,12,1,0,0.0,0.0,0.0,2.2474167,0.0,0.0,0.0,517.1375
2,13,1,0,0.0,0.0,0.0,1.5269667,0.0,0.0,0.0,381.91666
2,14,1,0,0.0,0.0,0.0,1.6212,0.0,0.0,0.0,442.8875
2,15,1,0,0.0,0.0,0.0,0.98655003,0.0,0.0,0.0,367.22916
2,16,1,0,0.0,0.0,0.0,0.38238335,0.0,0.0,0.0,53.766666
2,17,1,0,0.0,0.0,0.0,0.32616666,0.0,0.0,0.0,0.0
2,18,1,0,0.0,0.0,0.0,1.06175,0.0,0.0,0.0,0.0
2,19,1,0,0.0,0.0,0.0,3.4817834,0.0,0.0,0.0,0.0
2,20,1,0,0.0,0.0,0.0,3.8273,0.0,0.0,0.0,0.0
2,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,0,0.0,0.0,0.0,0.53195,0.0,0.0,0.0,0.0
2,5,2,0,0.0,0.0,0.0,0.67036664,0.0,0.0,0.0,0.0
2,6,2,0,0.0,0.0,0.0,1.4304416,0.0,0.0,0.0,0.0
2,7,2,0,0.0,0.0,0.0,0.7664833,0.0,0.0,0.0,87.11667
2,8,2,0,0.0,0.0,0.0,0.7414,0.0,0.0,0.0,177.1875
2,9,2,0,0.0,0.0,0.0,0.80343336,0.0,0.0,0.0,184.79584
2,10,2,0,0.0,0.0,0.0,0.82451665,0.0,0.0,0.0,198.025
2,11,2,0,0.0,0.0,0.0,1.29445,0.0,0.0,0.0,415.42917
2,12,2,0,0.0,0.0,0.0,1.8302833,0.0,0.0,0.0,561.49164
2,13,2,0,0.0,0.0,0.0,1.5665,0.0,0.0,0.0,431.5875
2,14,2,0,0.0,0.0,0.0,0.8832,0.0,0.0,0.0,247.61667
2,15,2,0,0.0,0.0,0.0,0.6093,0.0,0.0,0.0,120.666664
2,16,2,0,0.0,0.0,0.0,0.19716671,0.0,0.0,0.0,46.854168
2,17,2,0,0.0,0.0,0.0,0.5703167,0.0,0.0,0.0,1.4208333
2,18,2,0,0.0,0.0,0.0,0.37468338,0.0,0.0,0.0,0.0
2,19,2,0,0.0,0.0,0.0,2.69575,0.0,0.0,0.0,0.0
2,20,2,0,0.0,0.0,0.0,1.2435,0.0,0.0,0.0,0.0
2,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,3,0,0.0,0.0,0.0,0.70776665,0.0,0.0,0.0,0.0
2,5,3,0,0.0,0.0,0.0,0.58915,0.0,0.0,0.0,0.0
2,6,3,0,0.0,0.0,0.0,0.88375,0.0,0.0,0.0,0.0
2,7,3,0,0.0,0.0,0.0,0.37006667,0.0,0.0,0.0,35.391666
2,8,3,0,0.0,0.0,0.0,0.67365,0.0,0.0,0.0,166.93333
2,9,3,0,0.0,0.0,0.0,1.59485,0.0,0.0,0.0,467.15
2,10,3,0,0.0,0.0,0.0,0.86205,0.0,0.0,0.0,543.24164
2,11,3,0,0.0,0.0,0.0,0.5054833,0.0,0.0,0.0,786.9625
2,12,3,0,0.0,0.0,0.0,0.87116665,0.0,0.0,0.0,514.0375
2,13,3,0,0.0,0.0,0.0,1.0656166,0.0,0.0,0.0,693.25
2,14,3,0,0.0,0.0,0.0,1.6653334,0.0,0.0,0.0,508.55
2,15,3,0,0.0,0.0,0.0,0.7707,0.0,0.0,0.0,194.76666
2,16,3,0,0.0,0.0,0.0,0.31376672,0.0,0.0,0.0,83.9625
2,17,3,0,0.0,0.0,0.0,0.76030004,0.0,0.0,0.0,1.9833333
2,18,3,0,0.0,0.0,0.0,0.5343,0.0,0.0,0.0,0.0
2,19,3,0,0.0,0.0,0.0,1.8431667,0.0,0.0,0.0,0.0
2,20,3,0,0.0,0.0,0.0,4.0516834,0.0,0.0,0.0,0.0
2,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,4,0,0.0,0.0,0.0,0.52105,0.0,0.0,0.0,0.0
2,5,4,0,0.0,0.0,0.0,0.5068833,0.0,0.0,0.0,0.0
2,6,4,0,0.0,0.0,0.0,0.889,0.0,0.0,0.0,0.0
2,7,4,0,0.0,0.0,0.0,1.101425,0.0,0.0,0.0,229.52708
2,8,4,0,0.0,0.0,0.0,2.5747833,0.0,0.0,0.0,495.75418
2,9,4,0,0.0,0.0,0.0,2.7818167,0.0,0.0,0.0,690.9875
2,10,4,0,0.0,0.0,0.0,2.8646667,0.0,0.0,0.0,823.9125
2,11,4,0,0.0,0.0,0.0,0.78353333,0.0,0.0,0.0,875.8542
2,12,4,0,0.0,0.0,0.0,0.29466668,0.0,0.0,0.0,876.9167
