,carbon_intensity,carbon_intensity_history_6,carbon_intensity_history_12,carbon_intensity_history_24
4852,0.108653806,0.11265396,0.11905559,0.123214304
4853,0.10961637,0.105288535,0.12562907,0.12197945
4854,0.10934062,0.100046694,0.13001575,0.12343778
4855,0.10701124,0.11545109,0.12762032,0.13008939
4856,0.10808633,0.09618093,0.12792687,0.1403916
4857,0.10683888,0.09892547,0.11464768,0.13456984
4858,0.114603154,0.108653806,0.11265396,0.12525858
4859,0.117581,0.10961637,0.105288535,0.1271861
4860,0.11668053,0.10934062,0.100046694,0.12865853
4861,0.10995928,0.10701124,0.11545109,0.13001189
4862,0.10885633,0.10808633,0.09618093,0.12824707
4863,0.10931118,0.10683888,0.09892547,0.12189934
4864,0.1119278,0.114603154,0.108653806,0.11905559
4865,0.118797764,0.117581,0.10961637,0.12562907
4866,0.12647273,0.11668053,0.10934062,0.13001575
4867,0.13404377,0.10995928,0.10701124,0.12762032
4868,0.12758595,0.10885633,0.10808633,0.12792687
4869,0.12346073,0.10931118,0.10683888,0.11464768
4870,0.10682512,0.1119278,0.114603154,0.11265396
4871,0.10016568,0.118797764,0.117581,0.105288535
4872,0.10122458,0.12647273,0.11668053,0.100046694
4873,0.09713936,0.13404377,0.10995928,0.11545109
4874,0.09677165,0.12758595,0.10885633,0.09618093
4875,0.09849985,0.12346073,0.10931118,0.09892547
4876,0.09864193,0.10682512,0.1119278,0.108653806
4877,0.11214909,0.10016568,0.118797764,0.10961637
4878,0.12708789,0.10122458,0.12647273,0.10934062
4879,0.13460541,0.09713936,0.13404377,0.10701124
4880,0.14391282,0.09677165,0.12758595,0.10808633
4881,0.1468931,0.09849985,0.12346073,0.10683888
4882,0.14559712,0.09864193,0.10682512,0.114603154
4883,0.14478327,0.11214909,0.10016568,0.117581
4884,0.14476372,0.12708789,0.10122458,0.11668053
4885,0.1453171,0.13460541,0.09713936,0.10995928
4886,0.14479554,0.14391282,0.09677165,0.10885633
4887,0.14718184,0.1468931,0.09849985,0.10931118
4888,0.1485846,0.14559712,0.09864193,0.1119278
4889,0.15285303,0.14478327,0.11214909,0.118797764
4890,0.156774,0.14476372,0.12708789,0.12647273
4891,0.15986699,0.1453171,0.13460541,0.13404377
4892,0.15883338,0.14479554,0.14391282,0.12758595
4893,0.15093835,0.14718184,0.1468931,0.12346073
4894,0.12672876,0.1485846,0.14559712,0.10682512
4895,0.118007906,0.15285303,0.14478327,0.10016568
4896,0.11758442,0.156774,0.14476372,0.10122458
4897,0.116062894,0.15986699,0.1453171,0.09713936
4898,0.11052561,0.15883338,0.14479554,0.09677165
4899,0.11246277,0.15093835,0.14718184,0.09849985
4900,0.11574104,0.12672876,0.1485846,0.09864193
4901,0.12808064,0.118007906,0.15285303,0.11214909
4902,0.13909313,0.11758442,0.156774,0.12708789
4903,0.1385393,0.116062894,0.15986699,0.13460541
4904,0.14141819,0.11052561,0.15883338,0.14391282
4905,0.14373259,0.11246277,0.15093835,0.1468931
4906,0.14873524,0.11574104,0.12672876,0.14559712
4907,0.14906484,0.12808064,0.118007906,0.14478327
4908,0.15063873,0.13909313,0.11758442,0.14476372
4909,0.15199843,0.1385393,0.116062894,0.1453171
4910,0.15343748,0.14141819,0.11052561,0.14479554
4911,0.15465575,0.14373259,0.11246277,0.14718184
4912,0.15924048,0.14873524,0.11574104,0.1485846
4913,0.16134387,0.14906484,0.12808064,0.15285303
4914,0.15889789,0.15063873,0.13909313,0.156774
4915,0.15579472,0.15199843,0.1385393,0.15986699
4916,0.15779658,0.15343748,0.14141819,0.15883338
4917,0.15118001,0.15465575,0.14373259,0.15093835
4918,0.12695584,0.15924048,0.14873524,0.12672876
4919,0.12161683,0.16134387,0.14906484,0.118007906
4920,0.1145005,0.15889789,0.15063873,0.11758442
4921,0.1169061,0.15579472,0.15199843,0.116062894
4922,0.11578412,0.15779658,0.15343748,0.11052561
4923,0.117283694,0.15118001,0.15465575,0.11246277
4924,0.1215404,0.12695584,0.15924048,0.11574104
4925,0.1365033,0.12161683,0.16134387,0.12808064
4926,0.1518764,0.1145005,0.15889789,0.13909313
4927,0.15288119,0.1169061,0.15579472,0.1385393
4928,0.15333357,0.11578412,0.15779658,0.14141819
4929,0.15850247,0.117283694,0.15118001,0.14373259
4930,0.16005163,0.1215404,0.12695584,0.14873524
4931,0.16017136,0.1365033,0.12161683,0.14906484
4932,0.15960574,0.1518764,0.1145005,0.15063873
4933,0.15554906,0.15288119,0.1169061,0.15199843
4934,0.15491739,0.15333357,0.11578412,0.15343748
4935,0.15656239,0.15850247,0.117283694,0.15465575
4936,0.1661961,0.16005163,0.1215404,0.15924048
4937,0.16721791,0.16017136,0.1365033,0.16134387
4938,0.16843803,0.15960574,0.1518764,0.15889789
4939,0.16278921,0.15554906,0.15288119,0.15579472
4940,0.16319491,0.15491739,0.15333357,0.15779658
4941,0.14880927,0.15656239,0.15850247,0.15118001
4942,0.122715354,0.1661961,0.16005163,0.12695584
4943,0.11940426,0.16721791,0.16017136,0.12161683
4944,0.10955856,0.16843803,0.15960574,0.1145005
4945,0.109059855,0.16278921,0.15554906,0.1169061
4946,0.11060919,0.16319491,0.15491739,0.11578412
4947,0.110978745,0.14880927,0.15656239,0.117283694
4948,0.11095267,0.122715354,0.1661961,0.1215404
4949,0.11670447,0.11940426,0.16721791,0.1365033
4950,0.13420428,0.10955856,0.16843803,0.1518764
4951,0.12956414,0.109059855,0.16278921,0.15288119
4952,0.13291347,0.11060919,0.16319491,0.15333357
4953,0.13561517,0.110978745,0.14880927,0.15850247
4954,0.13401453,0.11095267,0.122715354,0.16005163
4955,0.13479021,0.11670447,0.11940426,0.16017136
4956,0.13649547,0.13420428,0.10955856,0.15960574
4957,0.13911963,0.12956414,0.109059855,0.15554906
4958,0.13877787,0.13291347,0.11060919,0.15491739
4959,0.13915254,0.13561517,0.110978745,0.15656239
4960,0.14095797,0.13401453,0.11095267,0.1661961
4961,0.1423716,0.13479021,0.11670447,0.16721791
4962,0.14665116,0.13649547,0.13420428,0.16843803
4963,0.14632718,0.13911963,0.12956414,0.16278921
4964,0.14115982,0.13877787,0.13291347,0.16319491
4965,0.1329539,0.13915254,0.13561517,0.14880927
4966,0.108938605,0.14095797,0.13401453,0.122715354
4967,0.10531677,0.1423716,0.13479021,0.11940426
4968,0.1054366,0.14665116,0.13649547,0.10955856
4969,0.102498464,0.14632718,0.13911963,0.109059855
4970,0.10325389,0.14115982,0.13877787,0.11060919
4971,0.10369381,0.1329539,0.13915254,0.110978745
4972,0.1068943,0.108938605,0.14095797,0.11095267
4973,0.11801029,0.10531677,0.1423716,0.11670447
4974,0.13846791,0.1054366,0.14665116,0.13420428
4975,0.14404018,0.102498464,0.14632718,0.12956414
4976,0.14356361,0.10325389,0.14115982,0.13291347
4977,0.14325693,0.10369381,0.1329539,0.13561517
4978,0.13939619,0.1068943,0.108938605,0.13401453
4979,0.13765757,0.11801029,0.10531677,0.13479021
4980,0.13467546,0.13846791,0.1054366,0.13649547
4981,0.13670668,0.14404018,0.102498464,0.13911963
4982,0.13874002,0.14356361,0.10325389,0.13877787
4983,0.13927025,0.14325693,0.10369381,0.13915254
4984,0.14186445,0.13939619,0.1068943,0.14095797
4985,0.14595944,0.13765757,0.11801029,0.1423716
4986,0.15184714,0.13467546,0.13846791,0.14665116
4987,0.14759848,0.13670668,0.14404018,0.14632718
4988,0.14286311,0.13874002,0.14356361,0.14115982
4989,0.13331279,0.13927025,0.14325693,0.1329539
4990,0.115073346,0.14186445,0.13939619,0.108938605
4991,0.11448065,0.14595944,0.13765757,0.10531677
4992,0.10132299,0.15184714,0.13467546,0.1054366
4993,0.096893646,0.14759848,0.13670668,0.102498464
4994,0.08792141,0.14286311,0.13874002,0.10325389
4995,0.08507558,0.13331279,0.13927025,0.10369381
4996,0.08565065,0.115073346,0.14186445,0.1068943
4997,0.08802568,0.11448065,0.14595944,0.11801029
4998,0.10567316,0.10132299,0.15184714,0.13846791
4999,0.105536744,0.096893646,0.14759848,0.14404018
5000,0.1069102,0.08792141,0.14286311,0.14356361
5001,0.11051189,0.08507558,0.13331279,0.14325693
5002,0.10854941,0.08565065,0.115073346,0.13939619
5003,0.10663953,0.08802568,0.11448065,0.13765757
5004,0.10495541,0.10567316,0.10132299,0.13467546
5005,0.106043585,0.105536744,0.096893646,0.13670668
5006,0.1080818,0.1069102,0.08792141,0.13874002
5007,0.111070275,0.11051189,0.08507558,0.13927025
5008,0.1126552,0.10854941,0.08565065,0.14186445
5009,0.11701486,0.10663953,0.08802568,0.14595944
5010,0.12474378,0.10495541,0.10567316,0.15184714
5011,0.12471723,0.106043585,0.105536744,0.14759848
5012,0.1207996,0.1080818,0.1069102,0.14286311
5013,0.116468176,0.111070275,0.11051189,0.13331279
5014,0.10837103,0.1126552,0.10854941,0.115073346
5015,0.0975567,0.11701486,0.10663953,0.11448065
5016,0.08915053,0.12474378,0.10495541,0.10132299
5017,0.08547078,0.12471723,0.106043585,0.096893646
5018,0.087213226,0.1207996,0.1080818,0.08792141
5019,0.08470239,0.116468176,0.111070275,0.08507558
5020,0.08432503,0.10837103,0.1126552,0.08565065
5021,0.09086362,0.0975567,0.11701486,0.08802568
5022,0.1016402,0.08915053,0.12474378,0.10567316
5023,0.098238245,0.08547078,0.12471723,0.105536744
5024,0.09500109,0.087213226,0.1207996,0.1069102
5025,0.10038025,0.08470239,0.116468176,0.11051189
5026,0.102428585,0.08432503,0.10837103,0.10854941
5027,0.104803994,0.09086362,0.0975567,0.10663953
5028,0.10265379,0.1016402,0.08915053,0.10495541
5029,0.10181978,0.098238245,0.08547078,0.106043585
5030,0.10612296,0.09500109,0.087213226,0.1080818
5031,0.1122429,0.10038025,0.08470239,0.111070275
5032,0.123934515,0.102428585,0.08432503,0.1126552
5033,0.1282566,0.104803994,0.09086362,0.11701486
5034,0.13465695,0.10265379,0.1016402,0.12474378
5035,0.13821378,0.10181978,0.098238245,0.12471723
5036,0.13054897,0.10612296,0.09500109,0.1207996
5037,0.12643494,0.1122429,0.10038025,0.116468176
5038,0.113079675,0.123934515,0.102428585,0.10837103
5039,0.10396864,0.1282566,0.104803994,0.0975567
5040,0.10000522,0.13465695,0.10265379,0.08915053
5041,0.09640792,0.13821378,0.10181978,0.08547078
5042,0.09724211,0.13054897,0.10612296,0.087213226
5043,0.0983274,0.12643494,0.1122429,0.08470239
5044,0.09635583,0.113079675,0.123934515,0.08432503
5045,0.10854493,0.10396864,0.1282566,0.09086362
5046,0.12739469,0.10000522,0.13465695,0.1016402
5047,0.1351991,0.09640792,0.13821378,0.098238245
5048,0.13484286,0.09724211,0.13054897,0.09500109
5049,0.13176282,0.0983274,0.12643494,0.10038025
5050,0.13218905,0.09635583,0.113079675,0.102428585
5051,0.12912044,0.10854493,0.10396864,0.104803994
5052,0.12959151,0.12739469,0.10000522,0.10265379
5053,0.1308091,0.1351991,0.09640792,0.10181978
5054,0.13374998,0.13484286,0.09724211,0.10612296
5055,0.13959213,0.13176282,0.0983274,0.1122429
5056,0.14475371,0.13218905,0.09635583,0.123934515
5057,0.14874479,0.12912044,0.10854493,0.1282566
5058,0.15348291,0.12959151,0.12739469,0.13465695
5059,0.15426794,0.1308091,0.1351991,0.13821378
5060,0.1530178,0.13374998,0.13484286,0.13054897
5061,0.14176503,0.13959213,0.13176282,0.12643494
5062,0.12526728,0.14475371,0.13218905,0.113079675
5063,0.120879345,0.14874479,0.12912044,0.10396864
5064,0.098830156,0.15348291,0.12959151,0.10000522
5065,0.092179835,0.15426794,0.1308091,0.09640792
5066,0.08900254,0.1530178,0.13374998,0.09724211
5067,0.09201801,0.14176503,0.13959213,0.0983274
5068,0.094833665,0.12526728,0.14475371,0.09635583
5069,0.10849593,0.120879345,0.14874479,0.10854493
5070,0.13428552,0.098830156,0.15348291,0.12739469
5071,0.1436229,0.092179835,0.15426794,0.1351991
5072,0.140881,0.08900254,0.1530178,0.13484286
5073,0.14161998,0.09201801,0.14176503,0.13176282
5074,0.13554391,0.094833665,0.12526728,0.13218905
5075,0.1335304,0.10849593,0.120879345,0.12912044
5076,0.13761169,0.13428552,0.098830156,0.12959151
5077,0.13907504,0.1436229,0.092179835,0.1308091
5078,0.13959289,0.140881,0.08900254,0.13374998
5079,0.13950832,0.14161998,0.09201801,0.13959213
5080,0.14115953,0.13554391,0.094833665,0.14475371
5081,0.14501739,0.1335304,0.10849593,0.14874479
5082,0.14909938,0.13761169,0.13428552,0.15348291
5083,0.14272176,0.13907504,0.1436229,0.15426794
5084,0.1394685,0.13959289,0.140881,0.1530178
5085,0.12482664,0.13950832,0.14161998,0.14176503
5086,0.10742931,0.14115953,0.13554391,0.12526728
5087,0.103553995,0.14501739,0.1335304,0.120879345
5088,0.09385992,0.14909938,0.13761169,0.098830156
5089,0.08795415,0.14272176,0.13907504,0.092179835
5090,0.0954549,0.1394685,0.13959289,0.08900254
5091,0.089134894,0.12482664,0.13950832,0.09201801
5092,0.090621784,0.10742931,0.14115953,0.094833665
5093,0.09150422,0.103553995,0.14501739,0.10849593
5094,0.10471593,0.09385992,0.14909938,0.13428552
5095,0.105751015,0.08795415,0.14272176,0.1436229
5096,0.105657175,0.0954549,0.1394685,0.140881
5097,0.11341466,0.089134894,0.12482664,0.14161998
5098,0.120761454,0.090621784,0.10742931,0.13554391
5099,0.12208305,0.09150422,0.103553995,0.1335304
5100,0.11960933,0.10471593,0.09385992,0.13761169
5101,0.115881816,0.105751015,0.08795415,0.13907504
5102,0.12076462,0.105657175,0.0954549,0.13959289
5103,0.12129534,0.11341466,0.089134894,0.13950832
5104,0.1214705,0.120761454,0.090621784,0.14115953
5105,0.12907891,0.12208305,0.09150422,0.14501739
5106,0.12743461,0.11960933,0.10471593,0.14909938
5107,0.12649663,0.115881816,0.105751015,0.14272176
5108,0.12306634,0.12076462,0.105657175,0.1394685
5109,0.1118926,0.12129534,0.11341466,0.12482664
5110,0.09962246,0.1214705,0.120761454,0.10742931
5111,0.09908507,0.12907891,0.12208305,0.103553995
5112,0.09713589,0.12743461,0.11960933,0.09385992
5113,0.0928262,0.12649663,0.115881816,0.08795415
5114,0.09393702,0.12306634,0.12076462,0.0954549
5115,0.09357518,0.1118926,0.12129534,0.089134894
5116,0.094971016,0.09962246,0.1214705,0.090621784
5117,0.10156341,0.09908507,0.12907891,0.09150422
5118,0.12217494,0.09713589,0.12743461,0.10471593
5119,0.12550612,0.0928262,0.12649663,0.105751015
5120,0.13076852,0.09393702,0.12306634,0.105657175
5121,0.13290977,0.09357518,0.1118926,0.11341466
5122,0.13439223,0.094971016,0.09962246,0.120761454
5123,0.13370308,0.10156341,0.09908507,0.12208305
5124,0.1285433,0.12217494,0.09713589,0.11960933
5125,0.12879758,0.12550612,0.0928262,0.115881816
5126,0.13100512,0.13076852,0.09393702,0.12076462
5127,0.13231705,0.13290977,0.09357518,0.12129534
5128,0.13399151,0.13439223,0.094971016,0.1214705
5129,0.14512844,0.13370308,0.10156341,0.12907891
5130,0.15582983,0.1285433,0.12217494,0.12743461
5131,0.15632959,0.12879758,0.12550612,0.12649663
5132,0.14750464,0.13100512,0.13076852,0.12306634
5133,0.13755172,0.13231705,0.13290977,0.1118926
5134,0.12564963,0.13399151,0.13439223,0.09962246
5135,0.115303814,0.14512844,0.13370308,0.09908507
5136,0.10470369,0.15582983,0.1285433,0.09713589
5137,0.09674369,0.15632959,0.12879758,0.0928262
5138,0.09967036,0.14750464,0.13100512,0.09393702
5139,0.0984995,0.13755172,0.13231705,0.09357518
5140,0.10361312,0.12564963,0.13399151,0.094971016
5141,0.11643336,0.115303814,0.14512844,0.10156341
5142,0.13026693,0.10470369,0.15582983,0.12217494
5143,0.14762378,0.09674369,0.15632959,0.12550612
5144,0.14583494,0.09967036,0.14750464,0.13076852
5145,0.14401387,0.0984995,0.13755172,0.13290977
5146,0.13141546,0.10361312,0.12564963,0.13439223
5147,0.13628957,0.11643336,0.115303814,0.13370308
5148,0.13431014,0.13026693,0.10470369,0.1285433
5149,0.12840275,0.14762378,0.09674369,0.12879758
5150,0.12716101,0.14583494,0.09967036,0.13100512
5151,0.12991461,0.14401387,0.0984995,0.13231705
5152,0.13318045,0.13141546,0.10361312,0.13399151
5153,0.14422424,0.13628957,0.11643336,0.14512844
5154,0.15029675,0.13431014,0.13026693,0.15582983
5155,0.15221407,0.12840275,0.14762378,0.15632959
5156,0.15159218,0.12716101,0.14583494,0.14750464
5157,0.14699797,0.12991461,0.14401387,0.13755172
5158,0.13308549,0.13318045,0.13141546,0.12564963
5159,0.13756685,0.14422424,0.13628957,0.115303814
5160,0.130541,0.15029675,0.13431014,0.10470369
5161,0.13052982,0.15221407,0.12840275,0.09674369
5162,0.12951787,0.15159218,0.12716101,0.09967036
5163,0.12610719,0.14699797,0.12991461,0.0984995
5164,0.1256916,0.13308549,0.13318045,0.10361312
5165,0.1258249,0.13756685,0.14422424,0.11643336
5166,0.12711072,0.130541,0.15029675,0.13026693
5167,0.13073769,0.13052982,0.15221407,0.14762378
5168,0.13537996,0.12951787,0.15159218,0.14583494
5169,0.1372104,0.12610719,0.14699797,0.14401387
5170,0.1359779,0.1256916,0.13308549,0.13141546
5171,0.1331619,0.1258249,0.13756685,0.13628957
5172,0.13289386,0.12711072,0.130541,0.13431014
5173,0.13003431,0.13073769,0.13052982,0.12840275
5174,0.13112049,0.13537996,0.12951787,0.12716101
5175,0.13639183,0.1372104,0.12610719,0.12991461
5176,0.14171371,0.1359779,0.1256916,0.13318045
5177,0.15427974,0.1331619,0.1258249,0.14422424
5178,0.16165088,0.13289386,0.12711072,0.15029675
5179,0.16484122,0.13003431,0.13073769,0.15221407
5180,0.16161828,0.13112049,0.13537996,0.15159218
5181,0.15483229,0.13639183,0.1372104,0.14699797
5182,0.13849668,0.14171371,0.1359779,0.13308549
5183,0.13496473,0.15427974,0.1331619,0.13756685
5184,0.12989524,0.16165088,0.13289386,0.130541
5185,0.13226524,0.16484122,0.13003431,0.13052982
5186,0.12886497,0.16161828,0.13112049,0.12951787
5187,0.12804604,0.15483229,0.13639183,0.12610719
5188,0.1303861,0.13849668,0.14171371,0.1256916
5189,0.13520977,0.13496473,0.15427974,0.1258249
5190,0.13659328,0.12989524,0.16165088,0.12711072
5191,0.13254665,0.13226524,0.16484122,0.13073769
5192,0.13556395,0.12886497,0.16161828,0.13537996
5193,0.1368949,0.12804604,0.15483229,0.1372104
5194,0.13687465,0.1303861,0.13849668,0.1359779
5195,0.13338481,0.13520977,0.13496473,0.1331619
5196,0.13366163,0.13659328,0.12989524,0.13289386
5197,0.13454305,0.13254665,0.13226524,0.13003431
5198,0.13155678,0.13556395,0.12886497,0.13112049
5199,0.13015088,0.1368949,0.12804604,0.13639183
5200,0.13677011,0.13687465,0.1303861,0.14171371
5201,0.15157898,0.13338481,0.13520977,0.15427974
5202,0.16150075,0.13366163,0.13659328,0.16165088
5203,0.16051637,0.13454305,0.13254665,0.16484122
5204,0.15805188,0.13155678,0.13556395,0.16161828
5205,0.14900367,0.13015088,0.1368949,0.15483229
5206,0.13728195,0.13677011,0.13687465,0.13849668
5207,0.13480727,0.15157898,0.13338481,0.13496473
5208,0.12268785,0.16150075,0.13366163,0.12989524
5209,0.1252729,0.16051637,0.13454305,0.13226524
5210,0.1282877,0.15805188,0.13155678,0.12886497
5211,0.1286725,0.14900367,0.13015088,0.12804604
5212,0.1310239,0.13728195,0.13677011,0.1303861
5213,0.14357007,0.13480727,0.15157898,0.13520977
5214,0.15370719,0.12268785,0.16150075,0.13659328
5215,0.14882609,0.1252729,0.16051637,0.13254665
5216,0.15044315,0.1282877,0.15805188,0.13556395
5217,0.14413656,0.1286725,0.14900367,0.1368949
5218,0.14317197,0.1310239,0.13728195,0.13687465
5219,0.13906,0.14357007,0.13480727,0.13338481
5220,0.13841023,0.15370719,0.12268785,0.13366163
5221,0.13769624,0.14882609,0.1252729,0.13454305
5222,0.13901484,0.15044315,0.1282877,0.13155678
5223,0.14099608,0.14413656,0.1286725,0.13015088
5224,0.144844,0.14317197,0.1310239,0.13677011
5225,0.14743333,0.13906,0.14357007,0.15157898
5226,0.15276739,0.13841023,0.15370719,0.16150075
5227,0.15011182,0.13769624,0.14882609,0.16051637
5228,0.14456616,0.13901484,0.15044315,0.15805188
5229,0.13283119,0.14099608,0.14413656,0.14900367
5230,0.12544559,0.144844,0.14317197,0.13728195
5231,0.12121558,0.14743333,0.13906,0.13480727
5232,0.106878206,0.15276739,0.13841023,0.12268785
5233,0.10625262,0.15011182,0.13769624,0.1252729
5234,0.108756036,0.14456616,0.13901484,0.1282877
5235,0.105085805,0.13283119,0.14099608,0.1286725
5236,0.10686794,0.12544559,0.144844,0.1310239
5237,0.11335881,0.12121558,0.14743333,0.14357007
5238,0.12448459,0.106878206,0.15276739,0.15370719
5239,0.13191621,0.10625262,0.15011182,0.14882609
5240,0.1361404,0.108756036,0.14456616,0.15044315
5241,0.14029002,0.105085805,0.13283119,0.14413656
5242,0.14056279,0.10686794,0.12544559,0.14317197
5243,0.14036119,0.11335881,0.12121558,0.13906
5244,0.14077719,0.12448459,0.106878206,0.13841023
5245,0.14115265,0.13191621,0.10625262,0.13769624
5246,0.13906953,0.1361404,0.108756036,0.13901484
5247,0.13768615,0.14029002,0.105085805,0.14099608
5248,0.14776273,0.14056279,0.10686794,0.144844
5249,0.15370905,0.14036119,0.11335881,0.14743333
5250,0.15909186,0.14077719,0.12448459,0.15276739
5251,0.15575491,0.14115265,0.13191621,0.15011182
5252,0.14967144,0.13906953,0.1361404,0.14456616
5253,0.14471804,0.13768615,0.14029002,0.13283119
5254,0.13343221,0.14776273,0.14056279,0.12544559
5255,0.12031943,0.15370905,0.14036119,0.12121558
5256,0.108280584,0.15909186,0.14077719,0.106878206
5257,0.11031547,0.15575491,0.14115265,0.10625262
5258,0.10869164,0.14967144,0.13906953,0.108756036
5259,0.107530735,0.14471804,0.13768615,0.105085805
5260,0.10892706,0.13343221,0.14776273,0.10686794
5261,0.11000426,0.12031943,0.15370905,0.11335881
5262,0.12023243,0.108280584,0.15909186,0.12448459
5263,0.12242553,0.11031547,0.15575491,0.13191621
5264,0.1226423,0.10869164,0.14967144,0.1361404
5265,0.12586093,0.107530735,0.14471804,0.14029002
5266,0.119681,0.10892706,0.13343221,0.14056279
5267,0.11530858,0.11000426,0.12031943,0.14036119
5268,0.11286545,0.12023243,0.108280584,0.14077719
5269,0.11313091,0.12242553,0.11031547,0.14115265
5270,0.1252618,0.1226423,0.10869164,0.13906953
5271,0.13162555,0.12586093,0.107530735,0.13768615
5272,0.13243036,0.119681,0.10892706,0.14776273
5273,0.13410036,0.11530858,0.11000426,0.15370905
5274,0.1399793,0.11286545,0.12023243,0.15909186
5275,0.13118619,0.11313091,0.12242553,0.15575491
5276,0.12238983,0.1252618,0.1226423,0.14967144
5277,0.1139547,0.13162555,0.12586093,0.14471804
5278,0.10751876,0.13243036,0.119681,0.13343221
5279,0.10506841,0.13410036,0.11530858,0.12031943
5280,0.0996475,0.1399793,0.11286545,0.108280584
5281,0.09530862,0.13118619,0.11313091,0.11031547
5282,0.092907384,0.12238983,0.1252618,0.10869164
5283,0.094640054,0.1139547,0.13162555,0.107530735
5284,0.093346596,0.10751876,0.13243036,0.10892706
5285,0.09782301,0.10506841,0.13410036,0.11000426
5286,0.11299316,0.0996475,0.1399793,0.12023243
5287,0.11403516,0.09530862,0.13118619,0.12242553
5288,0.115187265,0.092907384,0.12238983,0.1226423
5289,0.115697466,0.094640054,0.1139547,0.12586093
5290,0.116054185,0.093346596,0.10751876,0.119681
5291,0.11435505,0.09782301,0.10506841,0.11530858
5292,0.11206759,0.11299316,0.0996475,0.11286545
5293,0.112350985,0.11403516,0.09530862,0.11313091
5294,0.11306884,0.115187265,0.092907384,0.1252618
5295,0.11483743,0.115697466,0.094640054,0.13162555
5296,0.11768715,0.116054185,0.093346596,0.13243036
5297,0.12753382,0.11435505,0.09782301,0.13410036
5298,0.13645193,0.11206759,0.11299316,0.1399793
5299,0.14223568,0.112350985,0.11403516,0.13118619
5300,0.1453789,0.11306884,0.115187265,0.12238983
5301,0.13675064,0.11483743,0.115697466,0.1139547
5302,0.12031237,0.11768715,0.116054185,0.10751876
5303,0.11887617,0.12753382,0.11435505,0.10506841
5304,0.109007396,0.13645193,0.11206759,0.0996475
5305,0.107385725,0.14223568,0.112350985,0.09530862
5306,0.11155885,0.1453789,0.11306884,0.092907384
5307,0.110517696,0.13675064,0.11483743,0.094640054
5308,0.11452288,0.12031237,0.11768715,0.093346596
5309,0.1294321,0.11887617,0.12753382,0.09782301
5310,0.13667423,0.109007396,0.13645193,0.11299316
5311,0.14003897,0.107385725,0.14223568,0.11403516
5312,0.14616583,0.11155885,0.1453789,0.115187265
5313,0.14888163,0.110517696,0.13675064,0.115697466
5314,0.14667091,0.11452288,0.12031237,0.116054185
5315,0.14260237,0.1294321,0.11887617,0.11435505
5316,0.1414823,0.13667423,0.109007396,0.11206759
5317,0.13969734,0.14003897,0.107385725,0.112350985
5318,0.13800398,0.14616583,0.11155885,0.11306884
5319,0.13629122,0.14888163,0.110517696,0.11483743
5320,0.13911568,0.14667091,0.11452288,0.11768715
5321,0.14013246,0.14260237,0.1294321,0.12753382
5322,0.150933,0.1414823,0.13667423,0.13645193
5323,0.14611658,0.13969734,0.14003897,0.14223568
5324,0.15140738,0.13800398,0.14616583,0.1453789
5325,0.14297794,0.13629122,0.14888163,0.13675064
5326,0.12109208,0.13911568,0.14667091,0.12031237
5327,0.1130667,0.14013246,0.14260237,0.11887617
5328,0.11984301,0.150933,0.1414823,0.109007396
5329,0.11689288,0.14611658,0.13969734,0.107385725
5330,0.11887536,0.15140738,0.13800398,0.11155885
5331,0.12011412,0.14297794,0.13629122,0.110517696
5332,0.12275547,0.12109208,0.13911568,0.11452288
5333,0.12326537,0.1130667,0.14013246,0.1294321
5334,0.13345425,0.11984301,0.150933,0.13667423
5335,0.13481623,0.11689288,0.14611658,0.14003897
5336,0.14137809,0.11887536,0.15140738,0.14616583
5337,0.14109756,0.12011412,0.14297794,0.14888163
5338,0.14362472,0.12275547,0.12109208,0.14667091
5339,0.145818,0.12326537,0.1130667,0.14260237
5340,0.14710014,0.13345425,0.11984301,0.1414823
5341,0.1451609,0.13481623,0.11689288,0.13969734
5342,0.14288293,0.14137809,0.11887536,0.13800398
5343,0.14080338,0.14109756,0.12011412,0.13629122
5344,0.14448935,0.14362472,0.12275547,0.13911568
5345,0.14645289,0.145818,0.12326537,0.14013246
5346,0.15047194,0.14710014,0.13345425,0.150933
5347,0.151733,0.1451609,0.13481623,0.14611658
5348,0.15413092,0.14288293,0.14137809,0.15140738
5349,0.15542531,0.14080338,0.14109756,0.14297794
5350,0.14941669,0.14448935,0.14362472,0.12109208
5351,0.14158483,0.14645289,0.145818,0.1130667
5352,0.13798806,0.15047194,0.14710014,0.11984301
5353,0.13807552,0.151733,0.1451609,0.11689288
5354,0.13866551,0.15413092,0.14288293,0.11887536
5355,0.13925551,0.15542531,0.14080338,0.12011412
5356,0.1425246,0.14941669,0.14448935,0.12275547
5357,0.14293595,0.14158483,0.14645289,0.12326537
5358,0.13821484,0.13798806,0.15047194,0.13345425
5359,0.14020377,0.13807552,0.151733,0.13481623
5360,0.14705129,0.13866551,0.15413092,0.14137809
5361,0.15018375,0.13925551,0.15542531,0.14109756
5362,0.14907178,0.1425246,0.14941669,0.14362472
5363,0.14811587,0.14293595,0.14158483,0.145818
5364,0.14641668,0.13821484,0.13798806,0.14710014
5365,0.14102651,0.14020377,0.13807552,0.1451609
5366,0.1381442,0.14705129,0.13866551,0.14288293
5367,0.14402649,0.15018375,0.13925551,0.14080338
5368,0.1447871,0.14907178,0.1425246,0.14448935
5369,0.14818192,0.14811587,0.14293595,0.14645289
